episode,game,exploration,explored,safe,MA_explored,MA_safe
0,[0]_forecast_horizon=[10],99.0,-230.6,-37.9,-230.6,-37.9
1,[1]_forecast_horizon=[23],98.0,-382.2,-86.7,-306.4,-62.3
2,[2]_forecast_horizon=[23],97.0,-199.4,2.4,-230.6,-37.9
3,[3]_forecast_horizon=[29],96.1,-284.2,-10.5,-257.4,-24.2
4,[4]_forecast_horizon=[25],95.1,-292.1,0.0,-284.2,-10.5
5,[5]_forecast_horizon=[26],94.1,-500.3,0.0,-288.2,-5.3
6,[6]_forecast_horizon=[29],93.2,-355.2,0.0,-292.1,0.0
7,[7]_forecast_horizon=[10],92.3,-79.1,0.0,-288.2,0.0
8,[8]_forecast_horizon=[23],91.4,-401.6,0.0,-292.1,0.0
9,[9]_forecast_horizon=[15],90.4,-488.0,0.0,-323.6,0.0
10,[10]_forecast_horizon=[18],89.5,-92.1,0.0,-292.1,0.0
11,[11]_forecast_horizon=[13],88.6,-52.9,0.0,-288.2,0.0
12,[12]_forecast_horizon=[10],87.8,-62.7,25.6,-284.2,0.0
13,[13]_forecast_horizon=[22],86.9,-30.5,-4.4,-257.4,0.0
14,[14]_forecast_horizon=[12],86.0,-156.9,0.0,-230.6,0.0
15,[15]_forecast_horizon=[27],85.1,-158.7,12.8,-215.0,0.0
16,[16]_forecast_horizon=[14],84.3,-5.1,-1.7,-199.4,0.0
17,[17]_forecast_horizon=[18],83.5,-178.8,-1.1,-189.1,0.0
18,[18]_forecast_horizon=[17],82.6,-94.4,-7.1,-178.8,0.0
19,[19]_forecast_horizon=[18],81.8,-116.1,-5.8,-168.7,0.0
20,[20]_forecast_horizon=[25],81.0,-79.0,5.8,-158.7,0.0
21,[21]_forecast_horizon=[18],80.2,-225.7,46.1,-168.7,0.0
22,[22]_forecast_horizon=[11],79.4,-247.9,0.0,-178.8,0.0
23,[23]_forecast_horizon=[15],78.6,-101.2,37.1,-168.7,0.0
24,[24]_forecast_horizon=[18],77.8,-39.3,60.1,-158.7,0.0
25,[25]_forecast_horizon=[12],77.0,-76.4,-2.6,-157.8,0.0
26,[26]_forecast_horizon=[12],76.2,-130.8,36.2,-156.9,0.0
27,[27]_forecast_horizon=[25],75.5,-152.2,77.1,-154.6,0.0
28,[28]_forecast_horizon=[28],74.7,-147.7,50.3,-152.2,0.0
29,[29]_forecast_horizon=[23],74.0,-424.2,-13.9,-154.6,0.0
30,[30]_forecast_horizon=[28],73.2,-685.5,-24.5,-156.9,0.0
31,[31]_forecast_horizon=[14],72.5,-74.6,24.4,-154.6,0.0
32,[32]_forecast_horizon=[15],71.8,-186.3,27.9,-156.9,0.0
33,[33]_forecast_horizon=[10],71.1,-58.2,22.8,-154.6,0.0
34,[34]_forecast_horizon=[18],70.3,-157.4,44.2,-156.9,0.0
35,[35]_forecast_horizon=[22],69.6,-79.9,42.3,-154.6,0.0
36,[36]_forecast_horizon=[14],68.9,-62.1,31.2,-152.2,0.0
37,[37]_forecast_horizon=[19],68.3,-101.5,68.0,-150.0,0.0
38,[38]_forecast_horizon=[27],67.6,-247.0,-10.1,-152.2,0.0
39,[39]_forecast_horizon=[24],66.9,-312.2,41.7,-154.6,0.0
40,[40]_forecast_horizon=[15],66.2,-215.7,0.0,-156.9,0.0
41,[41]_forecast_horizon=[19],65.6,-82.2,52.1,-154.6,0.0
42,[42]_forecast_horizon=[11],64.9,-85.8,16.9,-152.2,0.0
43,[43]_forecast_horizon=[15],64.3,-184.9,54.5,-154.6,0.0
44,[44]_forecast_horizon=[19],63.6,-156.4,73.7,-156.4,0.0
45,[45]_forecast_horizon=[27],63.0,-368.1,27.1,-156.6,1.2
46,[46]_forecast_horizon=[17],62.4,-78.3,39.4,-156.4,2.4
47,[47]_forecast_horizon=[28],61.7,-688.7,59.0,-156.6,4.1
48,[48]_forecast_horizon=[14],61.1,5.6,63.7,-156.4,5.8
49,[49]_forecast_horizon=[17],60.5,-67.2,70.7,-154.3,9.3
50,[50]_forecast_horizon=[16],59.9,-140.8,64.3,-152.2,12.8
51,[51]_forecast_horizon=[28],59.3,-39.8,33.6,-150.0,14.8
52,[52]_forecast_horizon=[20],58.7,-238.9,0.0,-152.2,12.8
53,[53]_forecast_horizon=[26],58.1,-82.1,32.6,-150.0,14.8
54,[54]_forecast_horizon=[22],57.5,-26.5,57.7,-147.7,16.9
55,[55]_forecast_horizon=[20],57.0,-23.1,70.3,-144.2,19.8
56,[56]_forecast_horizon=[15],56.4,-28.4,84.7,-140.8,22.8
57,[57]_forecast_horizon=[22],55.8,-435.3,3.1,-144.2,19.8
58,[58]_forecast_horizon=[28],55.3,-301.5,-6.0,-147.7,16.9
59,[59]_forecast_horizon=[21],54.7,-107.5,39.5,-144.2,19.8
60,[60]_forecast_horizon=[10],54.2,-236.7,-12.5,-147.7,16.9
61,[61]_forecast_horizon=[11],53.6,-117.0,25.0,-144.2,19.8
62,[62]_forecast_horizon=[18],53.1,-443.6,46.5,-147.7,22.8
63,[63]_forecast_horizon=[24],52.6,-70.8,48.7,-144.2,23.6
64,[64]_forecast_horizon=[26],52.0,-881.4,-26.0,-147.7,22.8
65,[65]_forecast_horizon=[13],51.5,-32.3,41.2,-144.2,23.6
66,[66]_forecast_horizon=[27],51.0,-365.4,45.9,-147.7,24.4
67,[67]_forecast_horizon=[12],50.5,-177.3,5.1,-150.0,23.6
68,[68]_forecast_horizon=[13],50.0,-109.7,38.1,-147.7,24.4
69,[69]_forecast_horizon=[12],49.5,-135.8,41.4,-144.2,24.7
70,[70]_forecast_horizon=[29],49.0,-216.3,-8.5,-147.7,24.4
71,[71]_forecast_horizon=[17],48.5,-10.0,57.9,-144.2,24.7
72,[72]_forecast_horizon=[27],48.0,-95.9,78.8,-140.8,25.0
73,[73]_forecast_horizon=[12],47.5,-48.2,52.0,-138.3,25.3
74,[74]_forecast_horizon=[23],47.1,-207.6,-15.7,-140.8,25.0
75,[75]_forecast_horizon=[26],46.6,-3.7,67.6,-138.3,25.3
76,[76]_forecast_horizon=[29],46.1,-421.7,0.0,-140.8,25.0
77,[77]_forecast_horizon=[18],45.7,-438.2,18.0,-144.2,24.7
78,[78]_forecast_horizon=[21],45.2,-7.9,26.2,-140.8,25.0
79,[79]_forecast_horizon=[10],44.8,-86.3,-9.3,-138.3,24.7
80,[80]_forecast_horizon=[11],44.3,-25.9,56.3,-135.8,25.0
81,[81]_forecast_horizon=[14],43.9,-242.9,54.5,-138.3,25.3
82,[82]_forecast_horizon=[26],43.4,-106.7,-0.1,-135.8,25.0
83,[83]_forecast_horizon=[18],43.0,-17.4,50.4,-133.3,25.3
84,[84]_forecast_horizon=[29],42.6,-77.1,23.2,-130.8,25.0
85,[85]_forecast_horizon=[11],42.1,7.3,37.6,-123.9,25.3
86,[86]_forecast_horizon=[25],41.7,-113.5,51.4,-117.0,25.6
87,[87]_forecast_horizon=[23],41.3,-111.5,82.7,-116.6,25.9
88,[88]_forecast_horizon=[19],40.9,-137.6,27.4,-117.0,26.2
89,[89]_forecast_horizon=[25],40.5,-15.5,42.3,-116.6,26.7
90,[90]_forecast_horizon=[25],40.1,-65.2,35.5,-116.1,27.1
91,[91]_forecast_horizon=[14],39.7,-229.0,41.7,-116.6,27.2
92,[92]_forecast_horizon=[20],39.3,-38.2,43.4,-116.1,27.4
93,[93]_forecast_horizon=[15],38.9,20.5,27.6,-114.8,27.5
94,[94]_forecast_horizon=[13],38.5,-11.0,38.0,-113.5,27.6
95,[95]_forecast_horizon=[27],38.1,-48.5,64.5,-112.5,27.8
96,[96]_forecast_horizon=[29],37.7,17.7,55.5,-111.5,27.9
97,[97]_forecast_horizon=[15],37.3,-156.7,-12.4,-112.5,27.8
98,[98]_forecast_horizon=[13],37.0,-32.6,61.0,-111.5,27.9
99,[99]_forecast_horizon=[27],36.6,-469.9,44.5,-112.5,29.6
100,[0]_forecast_horizon=[10],36.2,-86.5,28.9,-110.6,30.0
101,[1]_forecast_horizon=[23],35.9,-186.5,-25.4,-110.6,30.0
102,[2]_forecast_horizon=[23],35.5,-17.4,27.8,-108.6,30.0
103,[3]_forecast_horizon=[29],35.2,-133.4,23.3,-108.6,30.0
104,[4]_forecast_horizon=[25],34.8,-107.6,-23.6,-107.6,30.0
105,[5]_forecast_horizon=[26],34.5,-241.6,-25.5,-107.6,30.0
106,[6]_forecast_horizon=[29],34.1,-232.2,30.4,-107.6,30.8
107,[7]_forecast_horizon=[10],33.8,-41.2,0.0,-107.6,30.8
108,[8]_forecast_horizon=[23],33.4,-111.1,58.2,-107.6,31.9
109,[9]_forecast_horizon=[15],33.1,-269.2,29.1,-107.6,31.9
110,[10]_forecast_horizon=[18],32.8,-65.8,46.7,-107.6,33.1
111,[11]_forecast_horizon=[13],32.4,-28.0,67.2,-107.6,34.5
112,[12]_forecast_horizon=[10],32.1,-49.7,28.2,-107.6,34.5
113,[13]_forecast_horizon=[22],31.8,19.9,71.6,-107.6,35.8
114,[14]_forecast_horizon=[12],31.5,-83.2,21.9,-107.1,35.8
115,[15]_forecast_horizon=[27],31.2,-15.5,55.0,-104.1,36.6
116,[16]_forecast_horizon=[14],30.9,36.2,25.7,-104.1,36.6
117,[17]_forecast_horizon=[18],30.5,-18.4,49.6,-101.4,37.3
118,[18]_forecast_horizon=[17],30.2,3.6,-3.8,-101.4,37.3
119,[19]_forecast_horizon=[18],29.9,-6.5,41.6,-98.5,37.8
120,[20]_forecast_horizon=[25],29.6,-25.6,49.7,-98.5,38.1
121,[21]_forecast_horizon=[18],29.3,-45.3,63.8,-91.2,38.1
122,[22]_forecast_horizon=[11],29.0,-51.9,28.0,-86.4,38.1
123,[23]_forecast_horizon=[15],28.8,-6.1,68.3,-86.1,38.7
124,[24]_forecast_horizon=[18],28.5,-21.3,61.9,-86.1,38.7
125,[25]_forecast_horizon=[12],28.2,19.3,22.4,-86.1,38.7
126,[26]_forecast_horizon=[12],27.9,-34.5,25.1,-84.5,38.7
127,[27]_forecast_horizon=[25],27.6,20.2,70.4,-82.7,38.7
128,[28]_forecast_horizon=[28],27.3,-53.1,54.4,-82.1,38.7
129,[29]_forecast_horizon=[23],27.1,-343.7,-27.7,-82.1,38.7
130,[30]_forecast_horizon=[28],26.8,-343.7,9.3,-82.1,38.7
131,[31]_forecast_horizon=[14],26.5,8.5,42.5,-82.1,39.4
132,[32]_forecast_horizon=[15],26.3,-36.2,34.4,-81.0,39.4
133,[33]_forecast_horizon=[10],26.0,24.0,46.2,-81.0,40.3
134,[34]_forecast_horizon=[18],25.7,-62.5,49.9,-79.1,40.3
135,[35]_forecast_horizon=[22],25.5,-35.0,63.8,-77.7,40.3
136,[36]_forecast_horizon=[14],25.2,-6.8,35.7,-77.7,40.3
137,[37]_forecast_horizon=[19],25.0,27.1,31.6,-74.0,39.4
138,[38]_forecast_horizon=[27],24.7,-165.9,33.4,-74.0,39.4
139,[39]_forecast_horizon=[24],24.5,-126.5,51.4,-74.0,39.4
140,[40]_forecast_horizon=[15],24.2,-63.9,46.1,-69.0,40.3
141,[41]_forecast_horizon=[19],24.0,17.2,51.1,-66.5,40.3
142,[42]_forecast_horizon=[11],23.8,-4.3,76.4,-65.5,41.3
143,[43]_forecast_horizon=[15],23.5,-48.0,40.2,-64.5,40.7
144,[44]_forecast_horizon=[19],23.3,10.7,81.0,-63.2,40.7
145,[45]_forecast_horizon=[27],23.1,-91.7,38.6,-63.2,40.7
146,[46]_forecast_horizon=[17],22.8,-9.9,35.1,-57.8,40.7
147,[47]_forecast_horizon=[28],22.6,-648.3,0.0,-57.8,39.9
148,[48]_forecast_horizon=[14],22.4,35.0,78.1,-57.8,39.9
149,[49]_forecast_horizon=[17],22.1,32.4,76.5,-52.5,39.9
150,[50]_forecast_horizon=[16],21.9,-57.6,53.3,-52.5,39.9
151,[51]_forecast_horizon=[28],21.7,17.3,63.3,-52.5,40.7
152,[52]_forecast_horizon=[20],21.5,-93.3,-4.9,-52.5,40.7
153,[53]_forecast_horizon=[26],21.3,-6.5,70.1,-50.8,41.3
154,[54]_forecast_horizon=[22],21.1,1.0,56.5,-50.8,41.3
155,[55]_forecast_horizon=[20],20.8,32.4,59.7,-50.8,41.3
156,[56]_forecast_horizon=[15],20.6,23.8,47.1,-50.8,41.3
157,[57]_forecast_horizon=[22],20.4,-87.4,2.2,-50.8,41.3
158,[58]_forecast_horizon=[28],20.2,-95.8,-5.9,-50.8,41.3
159,[59]_forecast_horizon=[21],20.0,-12.4,39.5,-49.1,41.3
160,[60]_forecast_horizon=[10],19.8,-124.6,24.9,-49.1,41.3
161,[61]_forecast_horizon=[11],19.6,8.5,69.0,-48.4,41.5
162,[62]_forecast_horizon=[18],19.4,-120.5,46.5,-48.4,41.5
163,[63]_forecast_horizon=[24],19.2,-16.2,45.6,-48.1,41.5
164,[64]_forecast_horizon=[26],19.0,-245.0,0.0,-48.1,41.5
165,[65]_forecast_horizon=[13],18.9,-9.7,45.0,-48.1,41.7
166,[66]_forecast_horizon=[27],18.7,-146.6,64.2,-48.1,41.7
167,[67]_forecast_horizon=[12],18.5,1.8,14.2,-46.7,41.7
168,[68]_forecast_horizon=[13],18.3,-13.4,52.8,-43.3,42.0
169,[69]_forecast_horizon=[12],18.1,-30.0,40.2,-39.7,42.0
170,[70]_forecast_horizon=[29],17.9,-95.3,11.2,-39.7,42.0
171,[71]_forecast_horizon=[17],17.8,30.1,65.1,-39.7,42.0
172,[72]_forecast_horizon=[27],17.6,20.5,78.8,-37.2,42.0
173,[73]_forecast_horizon=[12],17.4,6.8,79.0,-35.6,42.0
174,[74]_forecast_horizon=[23],17.2,-67.0,4.2,-35.6,42.0
175,[75]_forecast_horizon=[26],17.1,22.7,53.6,-35.6,42.0
176,[76]_forecast_horizon=[29],16.9,-94.5,-18.9,-35.6,42.0
177,[77]_forecast_horizon=[18],16.7,-87.1,26.6,-35.6,42.0
178,[78]_forecast_horizon=[21],16.5,-52.6,6.4,-37.2,42.0
179,[79]_forecast_horizon=[10],16.4,-17.0,37.7,-35.6,42.0
180,[80]_forecast_horizon=[11],16.2,34.0,39.7,-35.6,41.7
181,[81]_forecast_horizon=[14],16.1,-50.7,54.5,-35.6,41.7
182,[82]_forecast_horizon=[26],15.9,-27.3,24.8,-34.8,41.7
183,[83]_forecast_horizon=[18],15.7,-31.2,37.7,-34.8,40.9
184,[84]_forecast_horizon=[29],15.6,-43.5,47.2,-34.8,41.7
185,[85]_forecast_horizon=[11],15.4,39.3,35.8,-34.8,41.7
186,[86]_forecast_horizon=[25],15.3,-64.5,61.6,-34.8,41.7
187,[87]_forecast_horizon=[23],15.1,43.4,49.2,-33.5,41.7
188,[88]_forecast_horizon=[19],15.0,2.1,44.2,-31.9,42.0
189,[89]_forecast_horizon=[25],14.8,49.8,51.4,-31.9,42.1
190,[90]_forecast_horizon=[25],14.7,28.2,35.5,-30.6,42.1
191,[91]_forecast_horizon=[14],14.5,-111.8,36.1,-30.6,42.0
192,[92]_forecast_horizon=[20],14.4,4.0,47.7,-29.0,42.0
193,[93]_forecast_horizon=[15],14.2,9.4,60.4,-29.0,43.3
194,[94]_forecast_horizon=[13],14.1,1.1,30.8,-29.0,43.3
195,[95]_forecast_horizon=[27],13.9,32.1,43.0,-27.6,42.7
196,[96]_forecast_horizon=[29],13.8,45.6,68.2,-27.6,42.7
197,[97]_forecast_horizon=[15],13.7,-11.6,12.6,-26.4,42.7
198,[98]_forecast_horizon=[13],13.5,38.2,55.3,-23.4,42.7
199,[99]_forecast_horizon=[27],13.4,-249.3,44.5,-23.4,42.7
200,[0]_forecast_horizon=[10],13.3,-24.9,25.7,-23.1,42.7
201,[1]_forecast_horizon=[23],13.1,-72.1,5.8,-23.1,42.7
202,[2]_forecast_horizon=[23],13.0,38.6,51.3,-23.1,43.6
203,[3]_forecast_horizon=[29],12.9,-71.7,36.0,-23.1,43.6
204,[4]_forecast_horizon=[25],12.7,-32.5,-7.0,-23.1,43.6
205,[5]_forecast_horizon=[26],12.6,-66.1,27.4,-23.1,43.6
206,[6]_forecast_horizon=[29],12.5,-87.4,24.0,-23.1,43.6
207,[7]_forecast_horizon=[10],12.4,38.0,30.3,-19.9,43.6
208,[8]_forecast_horizon=[23],12.2,-13.5,15.4,-17.7,42.7
209,[9]_forecast_horizon=[15],12.1,-164.5,32.1,-17.7,42.7
210,[10]_forecast_horizon=[18],12.0,19.8,55.9,-16.6,42.7
211,[11]_forecast_horizon=[13],11.9,67.8,82.8,-15.8,42.7
212,[12]_forecast_horizon=[10],11.8,42.3,40.9,-14.5,42.7
213,[13]_forecast_horizon=[22],11.6,68.3,71.5,-14.5,42.7
214,[14]_forecast_horizon=[12],11.5,5.7,47.5,-13.4,43.6
215,[15]_forecast_horizon=[27],11.4,11.3,37.9,-12.9,42.7
216,[16]_forecast_horizon=[14],11.3,57.7,65.7,-12.9,43.6
217,[17]_forecast_horizon=[18],11.2,12.0,55.3,-12.0,43.6
218,[18]_forecast_horizon=[17],11.1,1.6,21.0,-12.0,43.6
219,[19]_forecast_horizon=[18],11.0,35.0,43.6,-12.0,43.9
220,[20]_forecast_horizon=[25],10.8,-11.5,74.2,-11.5,43.9
221,[21]_forecast_horizon=[18],10.7,45.5,50.7,-10.7,43.9
222,[22]_forecast_horizon=[11],10.6,-3.6,-3.6,-9.8,43.9
223,[23]_forecast_horizon=[15],10.5,37.8,55.8,-9.8,43.9
224,[24]_forecast_horizon=[18],10.4,32.2,53.5,-8.3,43.9
225,[25]_forecast_horizon=[12],10.3,58.4,66.4,-8.3,44.3
226,[26]_forecast_horizon=[12],10.2,40.3,45.7,-6.7,44.7
227,[27]_forecast_horizon=[25],10.1,46.3,77.0,-6.7,44.7
228,[28]_forecast_horizon=[28],10.0,-1.7,46.3,-5.4,44.7
229,[29]_forecast_horizon=[23],9.9,-27.7,-13.9,-5.4,44.7
230,[30]_forecast_horizon=[28],9.8,-86.0,9.3,-5.4,44.7
231,[31]_forecast_horizon=[14],9.7,52.6,59.1,-5.4,45.3
232,[32]_forecast_horizon=[15],9.6,27.6,85.7,-3.9,45.6
233,[33]_forecast_horizon=[10],9.5,54.8,50.8,-3.9,45.6
234,[34]_forecast_horizon=[18],9.4,37.2,62.6,-2.6,45.6
235,[35]_forecast_horizon=[22],9.3,58.1,63.8,-0.4,45.6
236,[36]_forecast_horizon=[14],9.2,42.6,53.6,1.0,45.9
237,[37]_forecast_horizon=[19],9.1,5.7,51.4,1.0,46.2
238,[38]_forecast_horizon=[27],9.1,-17.2,13.2,1.0,46.2
239,[39]_forecast_horizon=[24],9.0,72.1,81.1,1.3,46.2
240,[40]_forecast_horizon=[15],8.9,-27.5,38.9,1.3,46.0
241,[41]_forecast_horizon=[19],8.8,13.9,53.1,1.3,46.0
242,[42]_forecast_horizon=[11],8.7,30.5,67.9,1.7,46.0
243,[43]_forecast_horizon=[15],8.6,25.8,40.1,2.0,46.0
244,[44]_forecast_horizon=[19],8.5,32.4,81.0,2.0,46.0
245,[45]_forecast_horizon=[27],8.4,16.6,38.6,3.1,46.0
246,[46]_forecast_horizon=[17],8.4,36.5,59.0,4.9,46.4
247,[47]_forecast_horizon=[28],8.3,-211.0,0.0,4.9,46.4
248,[48]_forecast_horizon=[14],8.2,61.3,80.0,4.9,46.4
249,[49]_forecast_horizon=[17],8.1,33.8,55.0,4.9,46.4
250,[50]_forecast_horizon=[16],8.0,15.3,61.3,5.7,46.4
251,[51]_forecast_horizon=[28],7.9,54.8,79.8,5.7,46.4
252,[52]_forecast_horizon=[20],7.9,-39.4,51.1,5.7,46.8
253,[53]_forecast_horizon=[26],7.8,65.4,93.2,6.2,46.8
254,[54]_forecast_horizon=[22],7.7,78.4,86.6,7.7,46.8
255,[55]_forecast_horizon=[20],7.6,25.9,75.4,7.7,46.8
256,[56]_forecast_horizon=[15],7.6,34.3,40.1,7.7,46.4
257,[57]_forecast_horizon=[22],7.5,-65.3,-37.2,7.7,46.4
258,[58]_forecast_horizon=[28],7.4,-33.7,2.7,7.7,46.4
259,[59]_forecast_horizon=[21],7.3,46.4,57.3,9.0,46.9
260,[60]_forecast_horizon=[10],7.3,0.4,-24.9,9.0,46.9
261,[61]_forecast_horizon=[11],7.2,61.0,63.9,10.3,46.9
262,[62]_forecast_horizon=[18],7.1,-56.9,13.9,10.3,46.8
263,[63]_forecast_horizon=[24],7.0,10.7,41.9,11.0,46.8
264,[64]_forecast_horizon=[26],7.0,-104.0,54.1,11.0,47.3
265,[65]_forecast_horizon=[13],6.9,59.6,62.6,11.7,47.6
266,[66]_forecast_horizon=[27],6.8,-9.0,64.2,11.7,47.6
267,[67]_forecast_horizon=[12],6.8,31.7,29.6,12.9,47.6
268,[68]_forecast_horizon=[13],6.7,34.9,46.5,14.6,47.3
269,[69]_forecast_horizon=[12],6.6,-5.4,46.5,14.6,47.3
270,[70]_forecast_horizon=[29],6.6,-21.7,-16.4,14.6,47.3
271,[71]_forecast_horizon=[17],6.5,5.4,66.8,12.9,47.3
272,[72]_forecast_horizon=[27],6.4,39.1,56.4,12.9,47.3
273,[73]_forecast_horizon=[12],6.4,64.3,79.4,14.6,47.3
274,[74]_forecast_horizon=[23],6.3,-7.3,39.0,14.6,47.3
275,[75]_forecast_horizon=[26],6.2,28.9,47.5,14.6,47.3
276,[76]_forecast_horizon=[29],6.2,-90.7,-15.1,14.6,47.3
277,[77]_forecast_horizon=[18],6.1,-105.7,8.6,14.6,47.3
278,[78]_forecast_horizon=[21],6.1,6.1,30.0,14.6,47.3
279,[79]_forecast_horizon=[10],6.0,24.6,37.7,15.9,47.3
280,[80]_forecast_horizon=[11],5.9,26.1,51.6,15.9,47.5
281,[81]_forecast_horizon=[14],5.9,6.7,54.5,15.9,47.5
282,[82]_forecast_horizon=[26],5.8,8.4,20.4,15.9,47.5
283,[83]_forecast_horizon=[18],5.8,12.1,37.7,15.9,47.5
284,[84]_forecast_horizon=[29],5.7,40.3,48.1,18.2,47.6
285,[85]_forecast_horizon=[11],5.6,18.0,37.8,17.3,47.6
286,[86]_forecast_horizon=[25],5.6,44.2,51.4,18.9,47.6
287,[87]_forecast_horizon=[23],5.5,-8.3,55.0,17.3,47.6
288,[88]_forecast_horizon=[19],5.5,44.2,50.2,18.9,47.9
289,[89]_forecast_horizon=[25],5.4,15.7,44.5,17.3,47.6
290,[90]_forecast_horizon=[25],5.4,39.1,39.1,17.3,47.6
291,[91]_forecast_horizon=[14],5.3,36.1,42.8,18.9,47.6
292,[92]_forecast_horizon=[20],5.3,23.4,58.7,21.6,47.8
293,[93]_forecast_horizon=[15],5.2,12.9,61.7,21.6,47.8
294,[94]_forecast_horizon=[13],5.2,15.8,37.8,21.6,47.8
295,[95]_forecast_horizon=[27],5.1,34.9,34.5,21.6,47.8
296,[96]_forecast_horizon=[29],5.1,50.6,53.1,21.6,47.8
297,[97]_forecast_horizon=[15],5.0,-7.5,1.4,21.6,47.8
298,[98]_forecast_horizon=[13],5.0,52.4,55.3,21.6,47.8
299,[99]_forecast_horizon=[27],4.9,2.7,79.7,21.6,49.1
300,[0]_forecast_horizon=[10],4.9,27.2,37.3,24.0,49.1
301,[1]_forecast_horizon=[23],4.8,-22.9,5.8,24.0,49.1
302,[2]_forecast_horizon=[23],4.8,61.0,48.5,24.0,48.3
303,[3]_forecast_horizon=[29],4.7,14.4,36.0,24.0,48.3
304,[4]_forecast_horizon=[25],4.7,-57.7,-15.6,24.0,48.3
305,[5]_forecast_horizon=[26],4.6,-39.0,-25.5,24.0,48.3
306,[6]_forecast_horizon=[29],4.6,62.4,90.6,25.2,49.3
307,[7]_forecast_horizon=[10],4.5,30.3,41.2,25.2,49.3
308,[8]_forecast_horizon=[23],4.5,23.8,23.8,25.2,49.3
309,[9]_forecast_horizon=[15],4.4,22.0,15.8,25.2,49.3
310,[10]_forecast_horizon=[18],4.4,22.6,13.5,25.2,48.3
311,[11]_forecast_horizon=[13],4.3,71.0,73.5,25.2,48.3
312,[12]_forecast_horizon=[10],4.3,29.4,33.3,25.2,48.3
313,[13]_forecast_horizon=[22],4.3,59.3,63.8,25.2,48.3
314,[14]_forecast_horizon=[12],4.2,50.3,58.1,25.9,49.3
315,[15]_forecast_horizon=[27],4.2,38.2,63.0,26.0,50.4
316,[16]_forecast_horizon=[14],4.1,64.0,65.7,26.0,50.4
317,[17]_forecast_horizon=[18],4.1,63.8,68.3,26.7,50.4
318,[18]_forecast_horizon=[17],4.1,26.6,46.3,26.9,50.4
319,[19]_forecast_horizon=[18],4.0,31.5,37.9,26.9,50.4
320,[20]_forecast_horizon=[25],4.0,57.8,73.2,27.4,50.4
321,[21]_forecast_horizon=[18],3.9,30.6,51.3,27.4,50.5
322,[22]_forecast_horizon=[11],3.9,-5.2,10.6,27.4,50.5
323,[23]_forecast_horizon=[15],3.9,42.3,55.8,27.4,50.5
324,[24]_forecast_horizon=[18],3.8,27.0,59.3,27.1,50.5
325,[25]_forecast_horizon=[12],3.8,33.8,41.7,27.1,49.3
326,[26]_forecast_horizon=[12],3.7,9.7,14.7,26.8,49.3
327,[27]_forecast_horizon=[25],3.7,70.6,70.4,26.8,49.3
328,[28]_forecast_horizon=[28],3.7,46.3,54.4,27.1,50.5
329,[29]_forecast_horizon=[23],3.6,-13.9,0.0,27.1,50.5
330,[30]_forecast_horizon=[28],3.6,-27.1,-10.8,27.1,50.5
331,[31]_forecast_horizon=[14],3.6,42.6,59.1,27.1,50.5
332,[32]_forecast_horizon=[15],3.5,71.8,76.6,27.1,50.5
333,[33]_forecast_horizon=[10],3.5,63.0,48.3,27.1,49.3
334,[34]_forecast_horizon=[18],3.4,36.0,41.4,27.1,48.4
335,[35]_forecast_horizon=[22],3.4,16.3,16.3,26.8,48.2
336,[36]_forecast_horizon=[14],3.4,19.5,28.3,26.4,47.8
337,[37]_forecast_horizon=[19],3.3,51.7,48.2,26.8,47.8
338,[38]_forecast_horizon=[27],3.3,48.8,69.1,27.1,48.2
339,[39]_forecast_horizon=[24],3.3,72.1,81.4,27.1,48.2
340,[40]_forecast_horizon=[15],3.2,35.4,59.3,28.1,48.3
341,[41]_forecast_horizon=[19],3.2,43.8,51.1,29.1,48.3
342,[42]_forecast_horizon=[11],3.2,59.0,63.5,29.1,48.3
343,[43]_forecast_horizon=[15],3.2,47.4,47.4,29.8,48.3
344,[44]_forecast_horizon=[19],3.1,73.7,73.7,29.8,48.3
345,[45]_forecast_horizon=[27],3.1,28.2,49.0,29.8,48.4
346,[46]_forecast_horizon=[17],3.1,55.4,61.7,29.8,48.4
347,[47]_forecast_horizon=[28],3.0,-1.3,-1.3,29.8,48.4
348,[48]_forecast_horizon=[14],3.0,76.8,76.8,29.8,48.4
349,[49]_forecast_horizon=[17],3.0,55.6,60.4,29.8,48.4
350,[50]_forecast_horizon=[16],2.9,48.0,53.3,30.5,48.4
351,[51]_forecast_horizon=[28],2.9,39.3,50.3,30.5,48.4
352,[52]_forecast_horizon=[20],2.9,38.3,30.3,31.1,48.3
353,[53]_forecast_horizon=[26],2.9,46.5,56.8,31.1,48.3
354,[54]_forecast_horizon=[22],2.8,84.5,86.6,31.1,48.3
355,[55]_forecast_horizon=[20],2.8,57.2,62.2,31.6,48.3
356,[56]_forecast_horizon=[15],2.8,73.1,60.8,31.6,48.4
357,[57]_forecast_horizon=[22],2.7,-24.6,15.9,31.6,48.4
358,[58]_forecast_horizon=[28],2.7,14.2,2.7,31.6,48.4
359,[59]_forecast_horizon=[21],2.7,60.2,76.5,31.6,48.4
360,[60]_forecast_horizon=[10],2.7,12.4,-24.9,31.6,48.4
361,[61]_forecast_horizon=[11],2.6,63.4,63.9,31.6,48.4
362,[62]_forecast_horizon=[18],2.6,31.4,12.5,31.6,48.4
363,[63]_forecast_horizon=[24],2.6,59.0,57.9,32.7,48.8
